,Arxiv_key,Author,Citation_count,Figures,Pages,Pub,Title,Year,Pub_average,Citation_category,h_index,m_index,e_index,i10_index,i100_index,g_index,tori_index,riq_index
84,http://arxiv.org/abs/astro-ph/9506006v2,"[u'Porciani, Cristiano', u'Ferrini, Federico', u'Lucchin, Francesco', u'Matarrese, Sabino']",5,6.0,16.0,Monthly Notices of the Royal Astronomical Society,[u'Physical constraints on the halo mass function'],1996,57.93898718730934,0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,165.0
85,http://arxiv.org/abs/astro-ph/9404077v1,"[u'Frank, Adam', u'Mellema, Garrelt']",0,12.0,21.0,ArXiv e-prints,[u'From the Owl to the Eskimo: the Radiation-Gasdynamics of Planetary Nebulae IV'],1994,5.563943161634103,0,6.0,2.0,11.3,5.0,0.0,13.0,2.8,561.0
86,http://arxiv.org/abs/astro-ph/9407079v1,"[u'Gaztanaga, Enrique', u'Frieman, Joshua A.']",88,2.0,8.0,The Astrophysical Journal,[u'Bias and High-Order Galaxy Correlation Functions in the APM Galaxy Survey'],1994,68.21280724450195,2,4.0,0.7,18.8,4.0,1.0,5.0,8.0,471.0
87,http://arxiv.org/abs/astro-ph/9411003v1,"[u'Timmes, F. X.', u'Woosley, S. E.', u'Weaver, Thomas A.']",745,39.0,114.0,The Astrophysical Journal Supplement Series,[u'Galactic Chemical Evolution: Hydrogen through Zinc'],1995,149.59223300970874,2,5.0,1.0,31.0,4.0,2.0,9.0,10.7,653.0
88,http://arxiv.org/abs/gr-qc/9604020v1,"[u'Suzuki, Shingo', u'Maeda, Kei-Ichi']",75,9.0,18.0,Physical Review D,[u'Chaos in Schwarzschild spacetime: The motion of a spinning particle'],1997,56.45515394912985,2,8.0,2.0,10.6,7.0,0.0,14.0,6.0,611.0
89,http://arxiv.org/abs/astro-ph/9305034v1,"[u'Giampieri, Giacomo']",3,4.0,14.0,ArXiv e-prints,[u'Sinusoidal Gravitational Waves from the Nuclei of Active Galaxies'],1993,5.563943161634103,0,2.0,0.7,1.0,0.0,0.0,2.0,0.1,87.0
90,http://arxiv.org/abs/astro-ph/9404071v1,"[u'Mastichiadis, A.', u'Protheroe, R. J.', u'Szabo, A. P.']",11,4.0,8.0,Monthly Notices of the Royal Astronomical Society,[u'The Effect of Triplet Production on Pair / Compton Cascades in Thermal Radiation'],1994,57.93898718730934,0,6.0,0.6,9.1,6.0,0.0,11.0,2.4,155.0
91,http://arxiv.org/abs/astro-ph/9307038v1,"[u'Nusser, A.', u'Dekel, A.', u'Yahil, A.']",0,4.0,16.0,ArXiv e-prints,[u'Evidence for Gaussian Initial Fluctuations from the 1.2 Jy IRAS Survey'],1993,5.563943161634103,0,5.0,1.2,17.5,5.0,1.0,7.0,4.3,519.0
92,http://arxiv.org/abs/astro-ph/9306012v2,"[u'Srednicki, Mark']",42,2.0,8.0,The Astrophysical Journal,[u'Cosmic Variance of the Three-Point Correlation Function of the Cosmic Microwave Background'],1993,68.21280724450195,1,10.0,1.2,34.5,10.0,3.0,20.0,33.9,727.0
93,http://arxiv.org/abs/astro-ph/9307034v1,"[u'Ferrara, A.', u'Shchekinov, Yu.']",37,14.0,29.0,The Astrophysical Journal,[u'Dynamics of Conductive/Cooling Fronts: Cloud Implosion and Thermal Solitons'],1993,68.21280724450195,1,6.0,0.2,11.8,5.0,0.0,13.0,2.4,64.0
94,http://arxiv.org/abs/astro-ph/9312015v3,"[u'Bell, K. R.', u'Lin, D. N. C.']",402,9.0,38.0,The Astrophysical Journal,[u'Using FU Orionis Outbursts to Constrain Self-regulated Protostellar Disk Models'],1994,68.21280724450195,2,3.0,0.2,21.7,3.0,1.0,9.0,6.3,131.0
95,http://arxiv.org/abs/astro-ph/9402066v2,"[u'Nagasawa, Michiyasu', u'Kawasaki, Masahiro']",39,6.0,6.0,Physical Review D,[u'Collapse of axionic domain wall and axion emission'],1994,56.45515394912985,1,5.0,0.6,9.5,4.0,0.0,11.0,1.9,174.0
96,http://arxiv.org/abs/astro-ph/9312005v1,"[u'Borgani, S.', u'Coles, P.', u'Moscardini, L.']",23,6.0,9.0,Monthly Notices of the Royal Astronomical Society,"[u""Cluster correlations in the Zel'dovich approximation""]",1994,57.93898718730934,1,10.0,1.7,7.7,10.0,0.0,13.0,1.7,218.0
97,http://arxiv.org/abs/astro-ph/9303002v2,"[u'Thorsett, S. E.', u'Arzoumanian, Z.', u'McKinnon, M. M.', u'Taylor, J. H.']",127,3.0,10.0,The Astrophysical Journal,[u'The Masses of Two Binary Neutron Star Systems'],1993,68.21280724450195,2,6.0,1.2,16.3,6.0,1.0,12.0,6.8,523.0
98,http://arxiv.org/abs/astro-ph/9502044v1,"[u'Goldoni, P.', u'Mereghetti, S.']",38,2.0,3.0,Astronomy and Astrophysics,[u'X-ray observations of the peculiar Be star LSI +61 303.'],1995,44.746808510638296,1,2.0,2.0,7.5,2.0,0.0,2.0,0.9,964.0
99,http://arxiv.org/abs/astro-ph/9402024v1,"[u'Perivolaropoulos, Leandros']",29,6.0,16.0,The Astrophysical Journal,[u'Spectral Analysis of Microwave Background Perturbations Induced by Cosmic Strings'],1995,68.21280724450195,1,10.0,1.4,15.2,11.0,0.0,18.0,8.7,420.0
100,http://arxiv.org/abs/astro-ph/9605054v1,"[u'Fixsen, D. J.', u'Cheng, E. S.', u'Gales, J. M.', u'Mather, J. C.', u'Shafer, R. A.', u'Wright, E. L.']",741,6.0,32.0,The Astrophysical Journal,[u'The Cosmic Microwave Background Spectrum from the Full COBE FIRAS Data Set'],1996,68.21280724450195,2,4.0,0.3,29.7,4.0,1.0,9.0,4.2,136.0
101,http://arxiv.org/abs/astro-ph/9309048v1,"[u'Gandhi, Raj', u'Lopez, Jorge L.', u'Nanopoulos, D. V.', u'Yuan, Kajia', u'Zichichi, A.']",22,10.0,18.0,Physical Review D,[u'Scrutinizing supergravity models through neutrino telescopes'],1994,56.45515394912985,1,5.0,0.5,10.7,4.0,0.0,8.0,2.2,146.0
102,http://arxiv.org/abs/astro-ph/9606059v1,"[u'Copi, Craig J.', u'Schramm, David N.', u'Turner, Michael S.']",46,2.0,10.0,Physical Review D,[u'Big-bang nucleosynthesis limit to the number of neutrino species'],1997,56.45515394912985,1,6.0,2.0,23.9,6.0,2.0,11.0,5.7,797.0
103,http://arxiv.org/abs/astro-ph/9404041v2,"[u'Nagasawa, Michiyasu', u""Yokoyama, Jun'ichi""]",1,5.0,6.0,Physics Letters B,[u'Numerical analysis of the dynamics of a cosmic string loop as a vortex'],1995,48.70289855072464,0,4.0,0.6,7.4,2.0,0.0,8.0,1.2,157.0
104,http://arxiv.org/abs/astro-ph/9405052v2,"[u'Ceballos, M. T.', u'Barcons, X.']",11,7.0,20.0,Monthly Notices of the Royal Astronomical Society,[u'On the influence of X-ray galaxy clusters in the fluctuations of the cosmic microwave background.'],1994,57.93898718730934,0,1.0,1.0,3.2,1.0,0.0,1.0,0.1,310.0
105,http://arxiv.org/abs/astro-ph/9410075v1,"[u'King, D. L.', u'Vladilo, G.', u'Lipman, K.', u'de Boer, K. S.', u'Centurion, M.', u'Moritz, P.', u'Walton, N. A.']",13,4.0,10.0,Astronomy and Astrophysics,"[u'NGC 4526 gas, high velocity clouds, and Galactic halo gas: the interstellar medium towards SN 1994D.']",1995,44.746808510638296,0,3.0,0.2,3.5,1.0,0.0,5.0,1.1,54.0
106,http://arxiv.org/abs/astro-ph/9512164v1,"[u'Meszaros, A.', u'Meszaros, P.']",31,5.0,33.0,The Astrophysical Journal,"[u'Cosmological Evolution and Luminosity Function Effects on Number Counts, Redshift, and Time Dilation of Bursting Sources']",1996,68.21280724450195,1,5.0,0.5,7.8,4.0,0.0,9.0,2.6,160.0
107,http://arxiv.org/abs/astro-ph/9508093v1,"[u'Maoz, Dan']",39,2.0,14.0,The Astrophysical Journal,[u'Limits on Dust in Rich Clusters of Galaxies from the Color of Background Quasars'],1995,68.21280724450195,1,11.0,1.8,25.4,11.0,3.0,20.0,6.7,431.0
108,http://arxiv.org/abs/astro-ph/9509116v1,"[u'Berezinsky, V.', u'Fiorentini, G.', u'Lissia, M.']",37,3.0,11.0,Physics Letters B,[u'Last Hope for an astrophysical solution to the solar neutrino problem'],1996,48.70289855072464,1,6.0,1.5,15.1,5.0,1.0,16.0,3.2,444.0
109,http://arxiv.org/abs/astro-ph/9604133v1,"[u'Frink, S.', u'Fuchs, B.', u'R\xf6ser, S.', u'Wielen, R.']",14,8.0,9.0,Astronomy and Astrophysics,[u'Derivation of the Galactic rotation curve using space velocities'],1996,44.746808510638296,0,2.0,1.0,4.1,1.0,0.0,4.0,0.9,487.0
110,http://arxiv.org/abs/gr-qc/9301003v1,"[u'Finn, Lee Samuel', u'Chernoff, David F.']",267,7.0,40.0,Physical Review D,[u'Observing binary inspiral in gravitational radiation: One interferometer'],1993,56.45515394912985,2,9.0,1.0,24.9,9.0,2.0,14.0,18.4,476.0
111,http://arxiv.org/abs/astro-ph/9601008v1,"[u'Artemova, I. V.', u'Bisnovatyi-Kogan, G. S.', u'Bjornsson, G.', u'Novikov, I.']",0,4.0,9.0,ArXiv e-prints,[u'Accretion Disk Models with Self-Consistent Advective Cooling and Heating'],1996,5.563943161634103,0,1.0,1.0,5.7,1.0,0.0,2.0,0.4,635.0
112,http://arxiv.org/abs/astro-ph/9309017v1,"[u'Kurki-Suonio, Hannu', u'Mathews, Grant']",0,7.0,18.0,ArXiv e-prints,[u'Constraints on Chaotic Inflation from the COBE DMR results'],1993,5.563943161634103,0,8.0,1.1,17.8,8.0,1.0,19.0,5.3,329.0
113,http://arxiv.org/abs/astro-ph/9405044v3,"[u'Wang, Yun']",14,6.0,18.0,Physical Review D,[u'Polynomial hybrid inflation'],1994,56.45515394912985,0,8.0,8.0,12.0,8.0,0.0,15.0,6.9,2631.0
114,http://arxiv.org/abs/astro-ph/9510032v1,"[u'Caldwell, Nelson', u'Rose, James A.', u'Franx, Marijn', u'Leonardi, Andrew J.']",57,15.0,22.0,The Astronomical Journal,[u'Spatial Distribution of the Starbursts in Post-Starburst Coma Cluster Galaxies'],1996,82.62099644128114,2,9.0,0.8,25.2,9.0,3.0,20.0,7.0,240.0
115,http://arxiv.org/abs/astro-ph/9406020v1,"[u'Perivolaropoulos, Leandros']",0,6.0,18.0,ArXiv e-prints,[u'Power Spectrum of Cosmic String Perturbations on the Microwave Background'],1994,5.563943161634103,0,10.0,1.7,14.6,10.0,0.0,16.0,7.8,465.0
116,http://arxiv.org/abs/astro-ph/9412053v1,"[u'Bhattacharjee, P.', u'Sigl, G.']",69,6.0,26.0,Physical Review D,[u'Monopole annihilation and highest energy cosmic rays'],1995,56.45515394912985,2,6.0,0.4,20.6,6.0,1.0,16.0,6.2,178.0
117,http://arxiv.org/abs/astro-ph/9505113v1,"[u'Weiss, Arno G.', u'Gottlober, Stefan', u'Buchert, Thomas']",21,7.0,19.0,Monthly Notices of the Royal Astronomical Society,[u'Optimizing higher order Lagrangian perturbation theory for standard CDM and BSI models'],1996,57.93898718730934,1,8.0,0.9,19.1,8.0,1.0,20.0,5.1,252.0
118,http://arxiv.org/abs/astro-ph/9412045v1,"[u'Hoyle, F.', u'Burbidge, G.', u'Narlikar, J. V.']",2,2.0,4.0,ArXiv e-prints,[u'Note on a Comment by Edward L. Wright'],1994,5.563943161634103,0,5.0,2.5,13.9,3.0,1.0,15.0,4.7,1084.0
119,http://arxiv.org/abs/astro-ph/9506054v1,"[u'Gould, Andrew', u'Welch, Douglas L.']",52,3.0,15.0,The Astrophysical Journal,[u'MACHO Proper Motions from Optical/Infrared Photometry'],1996,68.21280724450195,2,10.0,5.0,13.8,10.0,0.0,17.0,8.4,1449.0
120,http://arxiv.org/abs/astro-ph/9412005v4,"[u'Tegmark, Max', u'Bunn, Emory F.']",85,3.0,16.0,The Astrophysical Journal,[u'A Brute Force Analysis of the COBE DMR Data'],1995,68.21280724450195,2,11.0,3.7,16.6,11.0,0.0,17.0,5.9,809.0
121,http://arxiv.org/abs/astro-ph/9501056v1,"[u'Matsubara, Takahiko']",33,13.0,40.0,The Astrophysical Journal Supplement Series,[u'Diagrammatic Methods in Statistics and Biasing in the Large-Scale Structure of the Universe'],1995,149.59223300970874,1,7.0,0.3,15.2,7.0,0.0,17.0,10.1,122.0
122,http://arxiv.org/abs/hep-ph/9309261v1,"[u'Perivolaropoulos, Leandros']",10,2.0,10.0,Physics Letters B,[u'Existence of double vortex solutions'],1993,48.70289855072464,0,7.0,1.4,14.9,7.0,0.0,11.0,7.1,531.0
123,http://arxiv.org/abs/astro-ph/9512006v1,"[u'Fixsen, D. J.', u'Cheng, E. S.', u'Cottingham, D. A.', u'Folz, W. C.', u'Inman, C. A.', u'Kowitt, M. S.', u'Meyer, S. S.', u'Page, L. A.', u'Puchalla, J. L.', u'Ruhl, J. E.', u'Silverberg, R. F.']",31,15.0,37.0,The Astrophysical Journal,[u'A Balloon-borne Millimeter-Wave Telescope for Cosmic Microwave Background Anisotropy Measurements'],1996,68.21280724450195,1,3.0,0.2,12.1,3.0,0.0,8.0,0.4,44.0
124,http://arxiv.org/abs/astro-ph/9306021v2,"[u'Tegmark, Max', u'Silk, Joseph', u'Evrard, August']",76,6.0,29.0,The Astrophysical Journal,[u'Late Reionization by Supernova-driven Winds'],1993,68.21280724450195,2,3.0,1.5,12.4,3.0,0.0,3.0,1.3,580.0
125,http://arxiv.org/abs/gr-qc/9405065v1,"[u'Cornish, Neil']",1,6.0,16.0,ArXiv General Relativity and Quantum Cosmology e-prints,[u'Interior Solutions for Non-singular Gravity and the Dark Star alternative to Black Holes'],1994,9.6,0,6.0,1.5,7.9,4.0,0.0,10.0,3.7,478.0
126,http://arxiv.org/abs/astro-ph/9408037v1,"[u'Hinshaw, G.', u'Bennett, C. L.', u'Kogut, A.']",0,3.0,13.0,ArXiv e-prints,[u'CMB Maps at 0.5 degree Resolution I: Full-Sky Simulations and Basic Results'],1994,5.563943161634103,0,5.0,0.4,13.8,4.0,0.0,14.0,3.8,138.0
127,http://arxiv.org/abs/astro-ph/9508116v1,"[u'Gerhard, Ortwin E.', u'Binney, James J.']",43,8.0,12.0,Monthly Notices of the Royal Astronomical Society,[u'On the deprojection of axisymmetric bodies'],1996,57.93898718730934,1,8.0,1.1,22.0,8.0,1.0,20.0,13.1,517.0
128,http://arxiv.org/abs/astro-ph/9401017v1,"[u'Branchini, Enzo', u'Guzzo, Luigi', u'Valdarnini, Riccardo']",13,3.0,10.0,The Astrophysical Journal,[u'Modeling the Power Spectrum of Density Fluctuations: A Phenomenological Approach'],1994,68.21280724450195,0,1.0,1.0,3.5,1.0,0.0,1.0,0.2,443.0
129,http://arxiv.org/abs/astro-ph/9512082v1,"[u'de Zeeuw, P. T.', u'Evans, N. W.', u'Schwarzschild, M.']",17,7.0,15.0,Monthly Notices of the Royal Astronomical Society,[u'Jeans and Boltzmann solutions for oblate galaxies with flat rotation curves'],1996,57.93898718730934,0,7.0,0.6,11.7,5.0,0.0,13.0,3.2,149.0
130,http://arxiv.org/abs/astro-ph/9509083v1,"[u'Verner, D. A.', u'Ferland, G. J.']",205,8.0,15.0,The Astrophysical Journal Supplement Series,"[u'Atomic Data for Astrophysics. I. Radiative Recombination Rates for H-like, He-like, Li-like, and Na-like Ions over a Broad Range of Temperature']",1996,149.59223300970874,2,7.0,0.7,31.0,7.0,5.0,20.0,12.1,348.0
131,http://arxiv.org/abs/astro-ph/9407075v1,"[u'Ojha, D. K.', u'Bienayme, O.', u'Robin, A. C.', u'Mohan, V.']",42,13.0,15.0,Astronomy and Astrophysics,[u'A multicolor survey of absolute proper motions: galactic structure and kinematics in the direction of the galactic center at intermediate latitude.'],1994,44.746808510638296,1,4.0,0.7,8.7,2.0,0.0,9.0,1.7,218.0
132,http://arxiv.org/abs/astro-ph/9505043v1,"[u'Hu, Wayne', u'Scott, Douglas', u'Sugiyama, Naoshi', u'White, Martin']",177,21.0,19.0,Physical Review D,[u'Effect of physical assumptions on the calculation of microwave background anisotropies'],1995,56.45515394912985,2,14.0,3.5,34.0,15.0,3.0,20.0,16.8,1025.0
133,http://arxiv.org/abs/astro-ph/9507045v1,"[u'Phillips, Nicholas G.', u'Kogut, A.']",7,2.0,10.0,Physical Review Letters,[u'Field Ordering and Energy Density in Texture Cosmology'],1995,107.7734375,0,5.0,0.2,10.0,3.0,0.0,6.0,5.9,80.0
134,http://arxiv.org/abs/hep-ph/9409372v1,"[u'Hata, Naoya', u'Langacker, Paul']",67,23.0,61.0,Physical Review D,[u'Model-independent determination of the solar neutrino spectrum with and without the MSW effect'],1995,56.45515394912985,2,8.0,0.5,19.9,8.0,2.0,19.0,8.3,179.0
135,http://arxiv.org/abs/astro-ph/9505008v1,"[u'Christodoulou, Dimitris M.', u'Kazanas, Demosthenes', u'Shlosman, Isaac', u'Tohline, Joel E.']",6,2.0,22.0,The Astrophysical Journal,[u'Phase-Transition Theory of Instabilities. III. The Third-Harmonic Bifurcation on the Jacobi Sequence and the Fission Problem'],1995,68.21280724450195,0,8.0,1.6,11.4,8.0,0.0,15.0,2.1,291.0
136,http://arxiv.org/abs/astro-ph/9501008v1,"[u'Angelantonj, Carlo', u'Amendola, Luca', u'Litterio, Marco', u'Occhionero, Franco']",19,4.0,21.0,Physical Review D,[u'String cosmology and inflation'],1995,56.45515394912985,0,1.0,1.0,4.2,1.0,0.0,2.0,0.1,343.0
137,http://arxiv.org/abs/astro-ph/9409035v1,"[u'Karas, V.', u'Lanza, A.', u'Vokrouhlicky, D.']",12,8.0,26.0,The Astrophysical Journal,[u'Emission-Line Profiles from Self-gravitating Thin Disks'],1995,68.21280724450195,0,8.0,1.1,11.8,6.0,0.0,14.0,2.8,240.0
138,http://arxiv.org/abs/astro-ph/9405027v1,"[u'Carr, B. J.', u'Gilbert, J. H.', u'Lidsey, James E.']",170,9.0,26.0,Physical Review D,[u'Black hole relics and inflation: Limits on blue perturbation spectra'],1994,56.45515394912985,2,6.0,1.0,17.6,5.0,2.0,19.0,5.4,386.0
139,http://arxiv.org/abs/hep-th/9212049v1,"[u'Brustein, Ram', u'Steinhardt, Paul J.']",199,2.0,14.0,Physics Letters B,[u'Challenges for superstring cosmology'],1993,48.70289855072464,2,6.0,1.0,17.0,5.0,1.0,12.0,4.9,367.0
140,http://arxiv.org/abs/hep-ph/9605382v1,"[u'Brandenberger, Robert', u'Carter, Brandon', u'Davis, Anne-Christine', u'Trodden, Mark']",94,2.0,33.0,Physical Review D,[u'Cosmic vortons and particle physics constraints'],1996,56.45515394912985,2,10.0,2.5,21.4,10.0,1.0,20.0,8.8,742.0
141,http://arxiv.org/abs/astro-ph/9402023v1,"[u'Perivolaropoulos, L.', u'Moessner, R.', u'Brandenberger, R.']",0,5.0,8.0,Astrophysical Letters and Communications,[u'Signatures of Cosmic Strings on the Microwave Background'],1995,15.3125,0,10.0,1.4,15.2,11.0,0.0,18.0,8.7,420.0
142,http://arxiv.org/abs/astro-ph/9509086v1,"[u'Matsubara, Takahiko', u""Yokoyama, Jun'ichi""]",22,4.0,18.0,The Astrophysical Journal,[u'Genus Statistics of the Large-Scale Structure with Non-Gaussian Density Fields'],1996,68.21280724450195,1,11.0,0.6,15.5,11.0,0.0,19.0,9.5,154.0
143,http://arxiv.org/abs/astro-ph/9508011v1,"[u'Latter, William B.', u'Kelly, Douglas M.', u'Hora, Joseph L.', u'Deutsch, Lynne K.']",61,38.0,21.0,The Astrophysical Journal Supplement Series,[u'Investigating the Near-Infrared Properties of Planetary Nebulae. I. Narrowband Images'],1995,149.59223300970874,2,8.0,0.8,16.2,7.0,0.0,16.0,3.6,189.0
144,http://arxiv.org/abs/astro-ph/9412082v1,"[u'Wu, Xiang-Ping', u'Deng, Zugan', u'Zou, Zhenlong', u'Fang, Li-Zhi', u'Qin, Bo']",17,3.0,9.0,The Astrophysical Journal,[u'On the Measurement of the Hubble Constant in a Local Low-Density Universe'],1995,68.21280724450195,0,9.0,3.0,13.9,9.0,0.0,17.0,6.0,818.0
145,http://arxiv.org/abs/astro-ph/9510033v1,"[u'Leonardi, Andrew J.', u'Rose, James A.']",55,7.0,14.0,The Astronomical Journal,[u'The Ages of Starbursts in Post-Starburst Galaxies'],1996,82.62099644128114,2,1.0,0.2,7.3,1.0,0.0,4.0,0.6,158.0
146,http://arxiv.org/abs/astro-ph/9511143v1,"[u'Easther, Richard']",19,2.0,7.0,Classical and Quantum Gravity,[u'An inflationary model with an exact perturbation spectrum'],1996,35.38709677419355,0,3.0,0.6,12.5,3.0,1.0,7.0,2.8,334.0
147,http://arxiv.org/abs/hep-ph/9207244v1,"[u'Bennett, David P.', u'Rhie, Sun Hong']",61,5.0,8.0,The Astrophysical Journal,"[u""COBE's Constraints on the Global Monopole and Texture Theories of Cosmic Structure Formation""]",1993,68.21280724450195,2,10.0,1.2,30.6,10.0,4.0,20.0,22.8,596.0
148,http://arxiv.org/abs/gr-qc/9504025v1,"[u'Dabrowski, Mariusz P.', u'Larsen, Arne L.']",11,2.0,18.0,Physical Review D,[u'Quantum tunneling effect in oscillating Friedmann cosmology'],1995,56.45515394912985,0,7.0,0.6,9.6,7.0,0.0,12.0,3.9,178.0
149,http://arxiv.org/abs/astro-ph/9606038v1,"[u'Armitage, P. J.', u'Livio, M.']",71,8.0,19.0,The Astrophysical Journal,[u'Accretion Disks in Interacting Binaries: Simulations of the Stream-Disk Impact'],1996,68.21280724450195,2,5.0,2.5,15.3,5.0,1.0,6.0,4.1,1008.0
150,http://arxiv.org/abs/astro-ph/9412064v3,"[u'Tegmark, Max']",30,4.0,25.0,Monthly Notices of the Royal Astronomical Society,[u'A method for extracting maximum resolution power spectra from microwave sky maps'],1996,57.93898718730934,1,11.0,2.8,15.3,12.0,0.0,19.0,6.9,655.0
151,http://arxiv.org/abs/astro-ph/9511138v1,"[u'Canal, R.', u'Ruiz-Lapuente, P.', u'Burkert, A.']",22,2.0,16.0,The Astrophysical Journal,[u'The Single-Degenerate Scenario for Type IA Supernovae in Cosmic Perspective'],1996,68.21280724450195,1,5.0,0.4,10.2,4.0,0.0,11.0,1.2,91.0
152,http://arxiv.org/abs/astro-ph/9505139v2,"[u'Smoot, George F.']",0,15.0,30.0,ArXiv e-prints,"[u'The Cosmic Background Radiation, Snowmass Workshop']",1995,5.563943161634103,0,2.0,0.7,1.7,0.0,0.0,3.0,0.3,192.0
153,http://arxiv.org/abs/astro-ph/9602096v1,"[u'van de Weygaert, Rien', u'van Albada, Tjeerd S.']",0,8.0,36.0,ArXiv e-prints,[u'The Square Kilometer Array: new challenges for cosmology'],1996,5.563943161634103,0,7.0,0.8,16.9,7.0,0.0,15.0,7.8,310.0
154,http://arxiv.org/abs/astro-ph/9505125v1,"[u'Polarski, David', u'Starobinsky, Alexei A.']",57,4.0,10.0,Physics Letters B,[u'Structure of primordial gravitational waves spectrum in a double inflationary model'],1995,48.70289855072464,2,8.0,1.1,19.7,7.0,2.0,10.0,6.7,368.0
155,http://arxiv.org/abs/hep-ph/9412216v2,"[u'Siemens, Xavier A.', u'Kibble, T. W. B.']",14,6.0,12.0,Nuclear Physics B,[u'High-harmonic configurations of cosmic strings: an analysis of self-intersections'],1995,76.0,0,1.0,0.0,3.6,1.0,0.0,2.0,0.3,3.0
156,http://arxiv.org/abs/astro-ph/9409038v3,"[u'Tegmark, Max', u'Bromley, B. C.']",7,3.0,22.0,The Astrophysical Journal,"[u""Real-Space Cosmic Fields from Redshift-Space Distributions: A Green's Function Approach""]",1995,68.21280724450195,0,9.0,3.0,14.2,9.0,0.0,15.0,3.8,648.0
157,http://arxiv.org/abs/astro-ph/9307001v1,"[u'Fisher, K. B.', u'Davis, M.', u'Strauss, M. A.', u'Yahil, A.', u'Huchra, J.']",148,12.0,23.0,Monthly Notices of the Royal Astronomical Society,[u'Clustering in the 1.2-Jy IRAS Galaxy Redshift Survey. I - The redshift and real space correlation functions'],1994,57.93898718730934,2,4.0,0.2,20.8,3.0,3.0,8.0,3.0,101.0
158,http://arxiv.org/abs/astro-ph/9605126v1,"[u'Eisenstein, Daniel J.', u'Loeb, Abraham', u'Turner, Edwin L.']",18,6.0,21.0,The Astrophysical Journal,[u'Dynamical Mass Estimates of Large-Scale Filaments in Redshift Surveys'],1997,68.21280724450195,0,4.0,1.3,17.3,4.0,2.0,6.0,3.5,621.0
159,http://arxiv.org/abs/astro-ph/9311037v1,"[u'Kolb, Edward W.', u'Tkachev, Igor I.']",59,13.0,27.0,Physical Review D,[u'Nonlinear axion dynamics and the formation of cosmological pseudosolitons'],1994,56.45515394912985,2,7.0,1.4,18.8,7.0,0.0,20.0,6.6,513.0
160,http://arxiv.org/abs/astro-ph/9401002v1,"[u'Olesen, Michael L.', u'Madsen, Jes']",45,5.0,13.0,Physical Review D,[u'Nucleation of quark matter bubbles in neutron stars'],1994,56.45515394912985,1,3.0,0.8,8.9,3.0,0.0,3.0,1.4,298.0
161,http://arxiv.org/abs/astro-ph/9407090v1,"[u'Ford, L. A.', u'Band, D. L.', u'Matteson, J. L.', u'Briggs, M. S.', u'Pendleton, G. N.', u'Preece, R. D.', u'Paciesas, W. S.', u'Teegarden, B. J.', u'Palmer, D. M.', u'Schaefer, B. E.', u'Cline, T. L.', u'Fishman, G. J.', u'Kouveliotou, C.', u'Meegan, C. A.', u'Wilson, R. B.', u'Lestrade, J. P.']",204,8.0,28.0,The Astrophysical Journal,"[u'BATSE Observations of Gamma-Ray Burst Spectra. II. Peak Energy Evolution in Bright, Long Bursts']",1995,68.21280724450195,2,3.0,0.1,14.3,1.0,1.0,6.0,0.6,30.0
